id,name,date,tagline,description,minute,rating;;;
"1000105,Harry Potter and the Philosopher's Stone,2001,Let the Magic Begin.,""Harry Potter has lived under the stairs at his aunt and uncle's house his whole life. But on his 11th birthday, he learns he's a powerful wizard -- with a place waiting for him at the Hogwarts School of Witchcraft and Wizardry. As he learns to harness his newfound powers with the help of the school's kindly headmaster, Harry uncovers the truth about his parents' deaths -- and about the villain who's to blame."",152,3.75";;;
"1000106,(500) Days of Summer,2009,This is not a love story. This is a story about love.,""Tom, greeting-card writer and hopeless romantic, is caught completely off-guard when his girlfriend, Summer, suddenly dumps him. He reflects on their 500 days together to try to figure out where their love affair went sour, and in doing so, Tom rediscovers his true passions in life."",95,3.65";;;
"1000107,The Banshees of Inisherin,2022,Everything was fine yesterday.,""Two lifelong friends find themselves at an impasse when one abruptly ends their relationship, with alarming consequences for both of them."",114,4.11";;;
"1000108,Puss in Boots: The Last Wish,2022,Say hola to his little friends.,""Puss in Boots discovers that his passion for adventure has taken its toll: He has burned through eight of his nine lives, leaving him with only one life left. Puss sets out on an epic journey to find the mythical Last Wish and restore his nine lives."",103,4.16";;;
"1000109,No Country for Old Men,2007,There are no clean getaways.,""Llewelyn Moss stumbles upon dead bodies, $2 million and a hoard of heroin in a Texas desert, but methodical killer Anton Chigurh comes looking for it, with local sheriff Ed Tom Bell hot on his trail. The roles of prey and predator blur as the violent pursuit of money and justice collide."",122,4.33";;;
1000110,Aftersun,2022,Memory burns.,Sophie reflects on the shared joy and private melancholy of a holiday she took with her father twenty years earlier. Memories real and imagined fill the gaps between miniDV footage as she tries to reconcile the father she knew with the man she didn�??t.,102,4.25;;;
"1000111,Bullet Train,2022,The end of the line is just the beginning.,""Unlucky assassin Ladybug is determined to do his job peacefully after one too many gigs gone off the rails. Fate, however, may have other plans, as Ladybug's latest mission puts him on a collision course with lethal adversaries from around the globe�??all with connected, yet conflicting, objectives�??on the world's fastest train."",127,3.53";;;
"1000112,Prisoners,2013,Every moment matters.,""When Keller Dover's daughter and her friend go missing, he takes matters into his own hands as the police pursue multiple leads and the pressure mounts. But just how far will this desperate father go to protect his family?"",153,4.28";;;
"1000113,The Breakfast Club,1985,""They only met once, but it changed their lives forever."",""Five disparate high school students meet in Saturday detention, and discover they have a lot more in common than they thought."",98,3.75";;;
"1000114,Scream,1996,Someone has taken their love of scary movies one step too far.,""A killer known as Ghostface begins killing off teenagers, and as the body count begins rising, one girl and her friends find themselves contemplating the 'rules' of horror films as they find themselves living in a real-life one."",112,4.02";;;
"1000115,It,2017,Your fears are unleashed,""In a small town in Maine, seven children known as The Losers Club come face to face with life problems, bullies and a monster that takes the shape of a clown called Pennywise."",135,3.43";;;
"1000116,Memento,2000,Some memories are best forgotten.,""Leonard Shelby is tracking down the man who raped and murdered his wife. The difficulty of locating his wife's killer, however, is compounded by the fact that he suffers from a rare, untreatable form of short-term memory loss. Although he can recall details of life before his accident, Leonard cannot remember what happened fifteen minutes ago, where he's going, or why."",113,4.17";;;
"1000117,Nightcrawler,2014,The city shines brightest at night,""When Lou Bloom, desperate for work, muscles into the world of L.A. crime journalism, he blurs the line between observer and participant to become the star of his own story. Aiding him in his effort is Nina, a TV-news veteran."",118,4.05";;;
"1000118,The Empire Strikes Back,1980,The Adventure Continues...,""The epic saga continues as Luke Skywalker, in hopes of defeating the evil Galactic Empire, learns the ways of the Jedi from aging master Yoda. But Darth Vader is more determined than ever to capture Luke. Meanwhile, rebel leader Princess Leia, cocky Han Solo, Chewbacca, and droids C-3PO and R2-D2 are thrown into various stages of capture, betrayal and despair."",124,4.4";;;
"1000119,Pearl,2022,The X-traordinary origin story.,""Trapped on her family�??s isolated farm, Pearl must tend to her ailing father under the bitter and overbearing watch of her devout mother. Lusting for a glamorous life like she�??s seen in the movies, Pearl�??s ambitions, temptations, and repressions all collide, in the stunning, technicolor-inspired origin story of X�??s iconic villain."",102,3.75";;;
"1000120,Tenet,2020,Time runs out.,""Armed with only one word - Tenet - and fighting for the survival of the entire world, the Protagonist journeys through a twilight world of international espionage on a mission that will unfold in something beyond real time."",150,3.39";;;
"1000121,A Quiet Place,2018,""If they hear you, they hunt you."",A family is forced to live in silence while hiding from creatures that hunt by sound.,91,3.65";;;
1000122,Guardians of the Galaxy Vol. 2,2017,Obviously.,The Guardians must fight to keep their newfound family together as they unravel the mysteries of Peter Quill's true parentage.,137,3.5;;;
"1000123,Spider-Man,2002,Go for the Ultimate Spin.,""After being bitten by a genetically altered spider, nerdy high school student Peter Parker is endowed with amazing powers to become the Amazing superhero known as Spider-Man."",121,3.76";;;
"1000124,Catch Me If You Can,2002,The true story of a real fake.,""A true story about Frank Abagnale Jr. who, before his 19th birthday, successfully conned millions of dollars worth of checks as a Pan Am pilot, doctor, and legal prosecutor. An FBI agent makes it his mission to put him behind bars. But Frank not only eludes capture, he revels in the pursuit."",141,4.03";;;
1000125,Bottoms,2023,A movie about empowering women (the hot ones),PJ and Josie start a fight club as a way to lose their virginities to cheerleaders. The fight club gains traction and soon the most popular girls in school are beating each other up in the name of self-defense. But the pair find themselves in over their heads and in need of a way out before their plan is exposed.,91,3.86;;;
"1000126,Jurassic Park,1993,An adventure 65 million years in the making.,""A wealthy entrepreneur secretly creates a theme park featuring living dinosaurs drawn from prehistoric DNA. Before opening day, he invites a team of experts and his two eager grandchildren to experience the park and help calm anxious investors. However, the park is anything but amusing as the security systems go off-line and the dinosaurs escape."",127,4.11";;;
